UID,iso2,iso3,code3,FIPS,Admin2,Province_State,county_state,Lat,Long_,Combined_Key,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20
84029189,US,USA,840,29189,St. Louis,Missouri,Missouri St. Louis,38.6377004,-90.445838,"St. Louis, Missouri, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.50,0.50,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.80,0.80,0.80,0.80,0.80,2.71,3.11,4.11,4.11,4.61,4.61,4.61,4.91,4.91,5.02,5.42,5.52,5.52
84032003,US,USA,840,32003,Clark,Nevada,Nevada Clark,36.2145886,-115.01302,"Clark, Nevada, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.15,0.15,0.22,0.44,0.44,0.59,0.74,0.88,0.88,1.03,1.03,1.10,1.40,1.47,1.77,1.84,1.99,2.06,2.28,2.36,2.36,2.50,2.65,2.65,2.80,2.87,3.90,4.20,4.79,4.93,5.15,5.23,5.52,5.89,6.04,6.26,6.48,7.07,7.29,7.58,8.17,8.17,8.62,8.98,9.43,9.43,9.79,10.31,11.41,11.63,12.67,13.40,13.70,14.21,15.24,15.91,16.35,16.72,17.53,18.11,18.56,18.78,19.07,19.51,19.81,20.32,20.84,21.35,21.94,22.61,24.01,24.74,26.88,28.20,28.94,29.31,29.53,29.82,30.12,30.34,30.56,30.93,31.15,31.22,31.74,31.81,32.11,32.18,33.58,33.65,33.73,33.73,34.09,34.39,34.76,34.76,35.20,35.27,35.35,35.35,35.42,35.64,36.23,36.60,36.60,36.82,37.04,37.63,37.70,37.92,38.37,38.59,38.59,38.88,39.03,39.10,39.62,39.84,39.84,40.28,40.21,40.13,40.21,40.65,41.09,41.31,41.75,41.75,42.05,42.12,42.19,42.05,42.34,42.34,42.42,42.49,42.56,42.71,43.08,43.08,43.00,43.08,43.08,43.23,43.30
84034003,US,USA,840,34003,Bergen,New Jersey,New Jersey Bergen,40.9601092,-74.071643,"Bergen, New Jersey, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.43,0.85,0.85,1.17,1.17,1.60,1.71,2.03,2.13,3.20,3.31,4.59,5.66,7.36,10.57,11.63,17.40,17.40,20.70,24.65,29.03,29.03,30.74,32.34,32.34,36.71,39.17,41.09,28.92,48.88,48.88,56.03,58.91,62.01,64.46,66.81,72.68,76.95,80.36,83.24,87.94,91.68,95.62,99.36,102.88,108.00,112.91,118.36,123.48,126.04,133.62,139.59,146.74,149.84,153.47,159.66,165.53,169.90,173.32,179.30,183.88,186.45,188.26,194.24,206.19,209.50,213.87,218.68,223.59,227.53,229.35,232.98,240.55,249.95,249.95,262.97,265.31,269.80,272.57,278.98,278.98,289.11,291.46,293.81,293.81,302.35,304.48,307.68,312.17,313.98,316.22,318.14,325.29,326.57,329.46,331.91,333.62,334.47,335.65,337.57,340.13,341.41,344.82,347.28,348.24,349.52,350.91,351.65,353.47,354.54,356.56,357.31,358.70,359.66,361.47,361.90,363.93,365.74,366.38,367.45,368.73,370.12,372.04,373.53,374.60,378.76,379.62,381.54,383.14,387.73,390.07,391.46,391.57,394.02,394.98,396.69,399.47,400.75,402.03,402.88,404.16,405.66,406.30,408.11,410.03,410.89,411.42,412.27,413.23,415.26,418.25,419.53,419.96,420.70,421.34,422.63,422.95,423.91,424.65,424.65,425.08
84036005,US,USA,840,36005,Bronx,New York,New York Bronx,40.852093,-73.862828,"Bronx, New York, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.28,0.56,0.56,0.77,0.77,1.05,1.12,1.33,1.40,2.09,2.16,3.00,3.70,4.82,6.91,7.61,11.38,11.38,13.55,16.13,18.99,18.99,20.11,21.16,21.16,24.02,25.63,26.89,18.92,31.98,31.98,36.66,38.55,40.57,42.18,43.72,47.56,50.35,52.58,54.47,57.54,59.99,62.57,65.01,67.32,70.67,73.88,77.44,80.80,82.47,87.43,91.34,96.02,98.04,100.42,104.47,108.31,111.17,113.41,117.32,120.32,122.00,123.18,127.09,134.92,137.08,139.94,143.09,146.30,148.88,150.07,152.44,157.40,163.55,163.55,172.07,173.60,176.54,178.35,182.54,182.54,189.18,190.71,192.25,192.25,197.84,199.23,201.33,204.26,205.45,206.91,208.17,212.85,213.69,215.57,217.18,218.30,218.85,219.62,220.88,222.56,223.39,225.63,227.23,227.86,228.70,229.61,230.10,231.28,231.98,233.31,233.80,234.71,235.34,236.52,236.80,238.13,239.32,239.73,240.43,241.27,242.18,243.44,244.41,245.11,247.84,248.39,249.65,250.70,253.70,255.24,256.15,256.22,257.82,258.45,259.57,261.38,262.22,263.06,263.62,264.46,265.43,265.85,267.04,268.30,268.85,269.20,269.76,270.39,271.72,273.67,274.51,274.79,275.28,275.70,276.54,276.75,277.37,277.86,277.86,278.14
84036029,US,USA,840,36029,Erie,New York,New York Erie,42.7624902,-78.730637,"Erie, New York, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.11,0.11,0.22,0.33,0.43,0.98,1.20,1.20,1.30,1.96,2.93,3.37,3.91,4.35,5.87,6.96,7.72,8.70,12.07,15.00,16.74,17.93,20.33,21.85,22.83,24.24,28.59,29.57,33.48,36.74,39.13,41.52,46.09,50.65,54.78,56.52,64.67,71.63,74.67,78.59,81.09,87.93,95.76,102.17,107.07,115.11,118.48,122.17,135.33,139.89,148.15,155.11,157.28,159.89,161.74,173.04,174.78,182.50,191.20,198.91,203.15,208.80,209.13,211.63,216.41,220.00,228.04,233.26,240.11,245.54,249.78,251.09,254.89,264.24,268.37,275.11,277.93,278.70,279.89,280.76,283.04,285.54,287.50,289.24,289.78,293.15,296.52,298.37,299.46,300.76,303.48,309.46,312.61,314.57,316.09,317.07,317.93,319.13,319.78,320.22,322.07,323.91,325.11,325.87,326.63,327.93,328.37,329.24,329.35,329.57,330.76,331.09,331.63,332.17,332.93,333.48,333.91,334.13,334.24,334.35,334.67,335.65,336.41,336.96,337.83,338.91,339.89,341.74,344.13,345.43,346.09,349.46,350.87,352.17,353.59,355.98,357.61,359.67,360.65,362.17,362.83,363.91,365.87,367.07,368.04,369.13,371.74,372.50,373.70,374.02,375.43,376.63,377.72,379.67,380.54,381.30
84036047,US,USA,840,36047,Kings,New York,New York Kings,40.6361825,-73.949356,"Kings, New York, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.12,0.15,0.31,1.28,1.90,2.40,3.95,5.57,6.97,8.59,15.06,18.74,24.16,29.38,33.84,39.57,46.81,53.08,65.23,77.55,84.28,91.91,102.25,110.57,119.74,126.56,131.75,137.59,139.10,148.39,155.48,165.39,171.27,176.07,179.95,188.46,188.46,202.63,210.76,217.27,224.97,230.82,233.22,238.13,242.08,246.81,251.84,259.08,266.01,270.00,273.33,275.84,279.09,281.73,285.17,288.89,293.03,295.51,297.64,299.73,303.10,304.99,306.35,309.49,312.31,316.11,318.00,320.75,321.95,324.12,326.36,327.60,329.62,332.06,333.99,336.82,338.68,339.53,341.35,342.74,344.56,346.65,347.62,349.28,350.02,350.72,352.30,354.86,356.17,357.03,357.88,358.42,359.23,360.28,362.02,363.22,364.42,364.89,365.47,366.47,367.25,368.10,369.14,369.53,370.50,370.69,372.20,372.71,372.86,374.22,374.84,375.76,376.15,377.00,377.58,378.36,378.67,379.56,380.18,380.49,382.00,382.89,383.35,383.93,384.82,385.09,385.44,386.68,389.24,390.01,391.64,393.77,395.12,396.36,398.49,399.92,400.93,403.17,404.14,404.92,405.30,406.54,407.28,408.48,408.98,409.79,410.22,410.49,411.92,412.39,413.01,414.56,415.80,416.26,416.69,418.31,419.13,419.51,420.33,422.30,423.00,423.77
84036059,US,USA,840,36059,Nassau,New York,New York Nassau,40.7406652,-73.589419,"Nassau, New York, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.27,0.37,0.37,0.46,0.64,0.64,0.55,0.55,1.46,1.55,1.83,3.02,3.56,3.84,5.48,6.31,7.50,8.87,9.32,9.51,9.69,10.42,11.15,12.61,13.62,15.27,17.73,22.03,23.58,24.41,24.41,28.06,28.34,28.61,28.88,28.98,29.98,30.53,31.26,32.45,40.13,42.96,44.52,47.99,49.63,51.01,52.65,53.11,53.56,54.75,55.94,57.04,57.04,57.77,58.32,58.59,58.87,58.68,58.87,59.32,59.41,60.33,60.33,61.06,62.25,62.80,63.35,63.99,64.44,64.44,64.72,65.27,66.73,67.55,68.01,68.74,69.84,71.85,74.13,77.61,80.62,81.90,84.64,87.39,90.86,94.24,96.34,98.26,100.27,104.20,108.04,115.63,121.21,126.97,128.70,132.82,136.65,140.49,148.26,153.56,155.58,156.40,157.59,161.79,165.90,170.57,174.04,176.05,180.99,187.39,191.04,194.97,201.65,206.86,208.78,213.44,219.38,221.76,224.95,232.72,236.29,239.58,243.24,247.26,248.17,249.27,255.48,258.04,263.07,269.38,271.12,272.76,274.31,279.71,282.45,286.11,289.49,291.50,291.96,292.41,293.14,293.78,294.97,295.52,297.35,303.20,303.75,304.02,308.59,311.61,313.35,314.08
84036061,US,USA,840,36061,New York,New York,New York New York,40.7672726,-73.971526,"New York City, New York, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.06,0.06,0.06,0.18,0.49,0.92,1.60,1.78,2.64,4.97,7.61,11.60,15.10,16.08,26.52,31.86,45.55,55.00,74.46,87.05,101.96,123.39,152.67,179.01,197.42,226.21,268.14,296.56,319.40,342.23,360.04,379.37,407.37,445.98,456.60,485.21,517.43,549.97,589.87,612.15,612.15,643.59,671.27,688.03,707.37,727.62,737.32,748.19,759.98,772.13,784.47,797.79,811.85,819.95,828.91,835.11,845.98,854.33,858.44,862.92,869.49,871.88,878.21,883.06,889.63,894.35,902.52,914.86,922.71,928.30,931.61,932.54,932.23,931.18,934.19,938.80,940.70,949.97,958.26,967.71,971.21,973.48,974.09,976.73,979.31,984.53,989.32,993.62,996.99,1000.74,1001.66,1002.89,1003.74,1002.89,1001.96,1001.10,1001.84,1001.53,1000.86,1000.06,1000.49,1001.96,1003.07,1003.13,1002.46,1002.70,1004.05,1003.87,1004.79,1005.34,1005.89,1005.77,1006.38,1007.73,1009.27,1010.13,1008.72,1009.82,1009.39,1010.56,1010.44,1011.11,1012.95,1014.06,1015.16,1016.76,1017.00,1015.35,1015.72,1013.38,1013.93,1013.81,1003.74,1000.43,1001.90,1002.76,1004.24,1005.28,1007.37,1009.15,1010.19,1014.30,1015.65,1017.50,1018.42,1018.42,1019.34,1020.38,1021.24,1022.90,1024.86,1026.70,1028.18,1030.08,1032.04,1032.97,1034.19,1035.54,1036.16,1037.32,1038.74,1039.10,1040.33,1041.56,1042.23,1043.09
84036081,US,USA,840,36081,Queens,New York,New York Queens,40.7108812,-73.816847,"Queens, New York, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.13,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.26,0.26,0.26,0.31,0.31,0.31,0.31,0.31,0.31,0.39,0.39,0.44,0.44,0.48,0.48,0.48,0.48,0.57,0.57,0.53,0.53,0.53,0.53,0.57,0.57,0.57,0.57,0.57,0.57,0.61,0.61,0.61,0.61,0.61,0.61,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.79,0.83,0.83,0.83,0.92,0.88,0.88,0.97,1.05,1.01,1.01,1.14,1.23,1.32,1.54,1.67,1.67,1.84,1.97,2.02,2.02,2.06,2.06,2.11,2.11,2.15,2.15,2.24,2.33,2.46,2.54,2.68,2.76,2.72,2.90,3.03,3.42,3.51,3.60,3.69,4.04,4.48,4.52,4.56,4.70,5.09,5.35,5.48,6.06,6.14,6.32,6.58,6.76,7.33,7.37,7.59,7.94,8.21,8.60,8.86,9.08,9.35,9.52,9.70,9.87,10.22,10.36,10.49,10.62,10.84,11.10,11.32,11.72,11.80,12.20,12.46,12.86,13.21,13.43,13.95,14.74,15.36,15.45,15.97,16.37,16.50,16.63,17.29,17.42,17.90,18.17,18.30,18.69
84036103,US,USA,840,36103,Suffolk,New York,New York Suffolk,40.8832012,-72.801217,"Suffolk, New York, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.14,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.27,0.27,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.34,0.27,0.27,0.27,0.27,0.27,0.34,0.34,0.34,0.41,0.41,0.54,0.54,0.61,0.61,1.01,0.47,0.54,0.81,0.61,0.54,0.54,0.54,0.61,0.54,0.54,0.54,0.54,0.54,0.81,0.81,0.95,0.95,1.15,1.15,1.22,1.49,1.49,1.49,1.49,1.49,1.49,1.55,1.69,1.69,1.76,1.82,1.89,1.89,1.89,2.03,2.03,1.96,2.03,2.03,2.09,2.03,2.16,2.16,2.09,2.16,2.16,2.23,2.30,2.36,2.36,2.57,2.77,2.84,2.90,2.97,3.44,3.92,3.92,4.05,4.25,4.39,4.52,4.86,4.93,5.20,5.33,5.60,5.67,6.01,6.48,6.75,6.89,7.16,7.63,8.10,8.58,9.25,9.59,9.93,11.34,11.75,11.88,12.02,12.29,12.36,12.42,12.69,13.03,13.17,13.30,13.44,13.57,13.57,13.71,13.71,13.77,13.77,13.77,13.98,14.11,14.11,14.25,14.25,14.31,14.38,14.18,14.52,14.58
84036119,US,USA,840,36119,Westchester,New York,New York Westchester,41.1627838,-73.757417,"Westchester, New York, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.31,0.31,0.31,0.31,0.41,0.52,0.72,0.72,0.83,0.83,1.24,1.45,1.76,1.76,2.27,3.00,3.51,3.51,4.34,4.34,4.96,4.96,5.37,6.40,6.61,6.82,6.82,7.02,7.23,7.44,7.75,7.75,7.85,8.06,8.06,8.16,8.47,8.57,8.88,8.88,9.61,9.92,9.71,9.81,9.81,9.81,10.12,10.12,10.33,10.33,11.05,11.05,11.16,11.16,11.36,11.36,11.36,11.36,11.47,11.57,11.57,11.67,11.67,11.78,12.60,12.71,12.81,13.02,13.22,13.12,13.33,13.33,13.64,13.74,13.74,14.15,14.26,14.15,14.46,14.67,14.88,15.29,15.50,15.50,15.50,15.50,16.01,16.01,16.01,16.53,16.63,17.05,17.56,17.56,17.87,18.39,18.80,19.01,19.42,19.94,20.25,20.76,20.87,20.97,21.28,21.69,22.52,23.55,24.17,24.48,24.79,25.41,26.14,26.76,27.58,28.41,29.24,30.27,31.20,33.26,33.88,34.81,35.23,36.36,39.26,40.19,40.91,42.05,43.08,44.73,45.04,47.11,47.73,48.97,49.79,51.34,52.69,54.13,55.27,56.82,57.95,59.50,61.47,61.67,62.19,63.02,63.84,64.67,65.81,67.15,67.56,67.98,68.18,69.42,70.35,70.87,71.80,72.42,73.45,74.69,76.03,77.27,77.79,80.27,80.58
84037119,US,USA,840,37119,Mecklenburg,North Carolina,North Carolina Mecklenburg,35.2446927,-80.831767,"Mecklenburg, North Carolina, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.18,0.18,0.55,0.55,0.64,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,1.37,1.55,1.65,1.74,2.10,2.10,2.19,2.29,2.47,2.74,2.93,3.20,3.38,3.38,3.56,3.66,3.66,6.49,6.49,6.49,7.50,7.68,8.04,8.23,8.23,8.23,8.23,8.41,8.78,8.87,9.05,9.51,9.60,9.78,9.78,9.87,9.87,10.05,10.24,10.33,10.33,10.33,10.42,10.69,10.79,11.06,11.15,11.15,11.15,11.33,11.52,11.52,11.70,11.88,11.88,11.97,12.16,12.16,12.25,12.25,12.25,12.25,12.25,12.34,12.34,12.52,12.52,12.71,12.71,12.80,12.80,12.80,12.80,12.80,12.80,12.80,12.89,12.89,12.89,12.89,12.98,12.98,12.98,13.07,13.07,13.07,13.07,13.25,13.35,13.53,13.71,13.71,13.80,14.53,14.63,14.72,14.72,14.72,14.90,14.90,15.36,15.45,15.54,15.81,15.90,16.00,16.00,16.09,16.27,16.36,16.45,16.45,16.73,16.82,17.09,17.18,17.28,17.37,17.46,17.64,17.64,17.64,17.64,17.64,17.64,17.73,17.73,17.73,17.82,17.82,17.82,17.92,18.10,18.19,18.56,18.56,18.65,18.83,18.83
84037183,US,USA,840,37183,Wake,North Carolina,North Carolina Wake,35.7887927,-78.652492,"Wake, North Carolina, US",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.18,0.18,0.18,0.27,0.46,0.64,0.55,0.55,0.64,0.92,1.37,1.47,1.65,2.11,2.38,2.47,2.93,3.21,3.48,3.57,3.57,3.66,3.75,3.85,3.85,4.03,4.03,4.03,4.12,4.12,4.21,4.21,4.21,4.30,4.30,4.30,4.30,4.30,4.30,4.30,4.30,4.40,4.40,4.58,4.58,4.58,4.58,4.58,4.58,4.67,4.85,4.95,4.95,4.95,5.04,5.04,5.49,5.49,5.77,6.14,6.14,6.32,6.32,6.68,7.14,7.23,8.15,8.24,8.61,9.07,9.98,9.98,10.16,10.35,11.08,11.08,11.08,11.63,12.27,13.10,13.92,14.56,14.56,15.02,16.48,17.31,18.50,19.51,20.60,20.79,21.89,22.16,22.71,23.53,24.54,25.37,25.92,27.20,28.85,29.67,31.96,33.42,34.34,36.45,37.27,38.74,41.03,42.40,45.60,47.53,48.35,49.82,51.10,54.30,56.87,59.43,61.45,63.19,64.84,67.31,68.96,72.16,74.08,76.83,80.40,81.68,83.33,85.71,88.28,91.48,93.32,94.96,99.54,100.46,103.30,104.67,106.87,107.88,109.25,110.62,111.45,114.93,117.77,119.41,121.06,121.98,122.80,124.36,128.02,130.22,133.88,134.98,136.26
